Date,Open,High,Low,Close,Volume
5/16/2018 21:00,695.6,695.7,691.83,693.6,80.36
5/16/2018 22:00,693.6,704.49,693.6,700.31,271.53
5/16/2018 23:00,700.31,708.46,700.31,706.88,2455.94
5/17/2018 0:00,706.88,714.99,706.56,711,564.12
5/17/2018 1:00,711,715,705.33,712.86,2958.92
5/17/2018 2:00,712.86,715.77,710.46,713.09,3187.98
5/17/2018 3:00,713.09,718.9,707.11,710.94,981.06
5/17/2018 4:00,710.94,713,708.3,708.3,96.68
5/17/2018 5:00,708.3,712.31,706.3,710.27,757.87
5/17/2018 6:00,710.27,712.15,706.45,706.45,1095.31
5/17/2018 7:00,706.45,707.88,695.01,697.99,4067.88
5/17/2018 8:00,697.99,701.29,695.51,698.45,1196.77
5/17/2018 9:00,698.45,703.08,697.43,701.62,2371.56
5/17/2018 10:00,701.62,702.6,695.07,699.03,2925.43
5/17/2018 11:00,699.03,701.34,697.63,698.7,1385.25
5/17/2018 12:00,698.7,704.49,694.91,696.61,1020.11
5/17/2018 13:00,696.61,701.36,696,701,235.15
5/17/2018 14:00,701,706.52,700.99,705.1,781.57
5/17/2018 15:00,705.1,708,703.75,705,217.78
5/17/2018 16:00,705,707,691.48,698.87,665.7
5/17/2018 17:00,698.87,699.26,687.04,691.83,1842.89
5/17/2018 18:00,691.83,691.83,677.98,681.46,2141.69
5/17/2018 19:00,681.46,685,679.14,683.01,193.45
5/17/2018 20:00,683.01,689.8,683.01,685.76,761.22
5/17/2018 21:00,685.76,687,677.33,678.96,110.15
5/17/2018 22:00,678.96,678.96,660.65,671.52,4184.55
5/17/2018 23:00,671.52,674.96,663.76,669.04,1688.63
5/18/2018 0:00,669.04,669.04,656.36,661.95,1616.39
5/18/2018 1:00,661.95,671.13,657.62,665.98,793.09
5/18/2018 2:00,665.98,672.54,663.7,669.16,909.64
5/18/2018 3:00,669.16,674.52,669.16,669.24,315.09
5/18/2018 4:00,669.24,679.99,669.24,674.19,1640.79
5/18/2018 5:00,674.19,678.69,669.71,674.85,2093.9
5/18/2018 6:00,674.85,675.02,667,667.99,579.15
5/18/2018 7:00,667.99,680.99,666.19,677.18,3465.26
5/18/2018 8:00,677.18,682,675.35,681.99,1920.31
5/18/2018 9:00,681.99,682.27,678.57,680.99,373.62
5/18/2018 10:00,680.99,684,679.32,682.46,589.34
5/18/2018 11:00,682.46,683.99,674.6,682.17,741.54
5/18/2018 12:00,682.17,683.31,677.95,680.42,567.56
5/18/2018 13:00,680.42,681.54,674.6,676.69,319.49
5/18/2018 14:00,676.69,676.69,666.78,671.99,621.66
5/18/2018 15:00,671.99,680,669.26,676,1007.06
5/18/2018 16:00,676,680.54,670,679.06,2739.33
5/18/2018 17:00,679.06,682.11,676.61,678.79,225.12
5/18/2018 18:00,678.79,687.99,676.2,686.93,662.62
5/18/2018 19:00,686.93,691.34,684.39,689.29,781.43
5/18/2018 20:00,689.29,691.25,685.5,687.02,711.04
5/18/2018 21:00,687.02,690.76,686.45,689.32,72.93
5/18/2018 22:00,689.32,691.98,687.23,691.57,93.39
5/18/2018 23:00,691.57,694.96,690.04,692.54,162.58
5/19/2018 0:00,692.54,696,683.78,688.62,462.11
5/19/2018 1:00,688.62,690.33,683.2,686.99,220.18
5/19/2018 2:00,686.99,690,685.06,688.22,534.29
5/19/2018 3:00,688.22,696.25,685.8,693.45,829.01
5/19/2018 4:00,693.45,696.43,690,690.24,131.31
5/19/2018 5:00,690.24,691.89,690,691.59,127.48
5/19/2018 6:00,691.59,693.5,688.1,689.48,143.37
5/19/2018 7:00,689.48,689.48,683,683.94,509.45
5/19/2018 8:00,683.94,690.99,683.94,690.8,415.56
5/19/2018 9:00,690.8,692.16,688.88,690.52,171.8
5/19/2018 10:00,690.52,696.46,689.64,694.97,403.57
5/19/2018 11:00,694.97,710,693.7,709.19,1781.68
5/19/2018 12:00,709.19,711.41,706.32,710,1358.95
5/19/2018 13:00,710,716.93,703.54,704.66,1080.56
5/19/2018 14:00,704.66,708.13,704.28,706.14,326.72
5/19/2018 15:00,706.14,708.93,703.51,706.53,211.56
5/19/2018 16:00,706.53,707.73,700,702.41,536.16
5/19/2018 17:00,702.41,704.17,700,702.62,116.9
5/19/2018 18:00,702.62,704.71,700.33,701.74,250.72
5/19/2018 19:00,701.74,704.99,700.55,703.44,239.78
5/19/2018 20:00,703.44,704.16,699,699,383.65
5/19/2018 21:00,699,699.53,688.58,690.08,1480.04
5/19/2018 22:00,690.08,696.02,683.55,691.31,246.29
5/19/2018 23:00,691.31,698.44,689.97,695.88,372.16
5/20/2018 0:00,695.88,696.99,687.89,691.57,67.87
5/20/2018 1:00,691.57,696.83,689.08,694.99,55.83
5/20/2018 2:00,694.99,707.15,694.99,706.1,471.2
5/20/2018 3:00,706.1,708.66,701.71,705,345.61
5/20/2018 4:00,705,710,701.8,704.09,1049.31
5/20/2018 5:00,704.09,706.39,701.16,704.99,276.99
5/20/2018 6:00,704.99,706.25,701.96,704.64,253.53
5/20/2018 7:00,704.64,709.85,701.85,706.24,66.83
5/20/2018 8:00,706.24,711.8,706.16,709.75,434.5
5/20/2018 9:00,709.75,713.33,705.17,712.96,665.68
5/20/2018 10:00,712.96,716.9,712.56,714.62,496.91
5/20/2018 11:00,714.62,714.62,709.15,711,334.64
5/20/2018 12:00,711,714.99,707.1,707.21,436.16
5/20/2018 13:00,707.21,710.86,707.17,709,392.34
5/20/2018 14:00,709,711.86,708.5,709.8,185.04
5/20/2018 15:00,709.8,713.99,709.11,712.22,324.17
5/20/2018 16:00,712.22,721.57,712.22,719.19,1838.24
5/20/2018 17:00,719.19,721.8,716.36,719.71,552.07
5/20/2018 18:00,719.71,723.16,719.56,723.16,564.06
5/20/2018 19:00,723.16,723.16,715,719.23,473.89
5/20/2018 20:00,719.23,722,717.63,719.11,242.07
5/20/2018 21:00,719.11,720.93,717.45,719,174.21
5/20/2018 22:00,719,719.97,710.74,712.94,708.8
5/20/2018 23:00,712.94,716,711.66,716,383.96
5/21/2018 0:00,716,718.12,710.11,712.99,248.99
5/21/2018 1:00,712.99,712.99,703.86,707.25,630.17
5/21/2018 2:00,707.25,713,705.76,710.52,673.87
5/21/2018 3:00,710.52,714,709.28,710.44,399.92
5/21/2018 4:00,710.44,714.9,709.8,713.72,277.39
5/21/2018 5:00,713.72,714,711.25,713.01,288.05
5/21/2018 6:00,713.01,719.12,710.93,716.82,980.9
5/21/2018 7:00,716.82,720,714.02,715.98,752.75
5/21/2018 8:00,715.98,717.08,713.28,715.41,411.11
5/21/2018 9:00,715.41,717.02,709.62,710,523.72
5/21/2018 10:00,710,711.99,705.5,707.16,708.67
5/21/2018 11:00,707.16,710,705,709.44,853.4
5/21/2018 12:00,709.44,709.93,706.19,707,714.61
5/21/2018 13:00,707,707.73,704.72,706.98,594.56
5/21/2018 14:00,706.98,706.98,695.14,699.08,1305.47
5/21/2018 15:00,699.08,700,697.02,700,550.82
5/21/2018 16:00,700,700,694.03,696.96,824.94
5/21/2018 17:00,696.96,696.96,693.53,694.74,371.84
5/21/2018 18:00,694.74,694.81,687.8,688.54,626.06
5/21/2018 19:00,688.54,697.48,688.54,696.68,293.98
5/21/2018 20:00,696.68,699.59,694,698.59,408.59
5/21/2018 21:00,698.59,698.59,693.99,695.6,467.96
5/21/2018 22:00,695.6,697.71,693.99,697.37,128.64
5/21/2018 23:00,697.37,701.14,695.88,696.43,941.69
5/22/2018 0:00,696.43,699.57,693.85,695.46,274.85
5/22/2018 1:00,695.46,695.46,680.96,687.07,1494.07
5/22/2018 2:00,687.07,690.9,682.95,688.02,1279.51
5/22/2018 3:00,688.02,688.99,680.88,687.98,3015.52
5/22/2018 4:00,687.98,688.29,683.53,687.74,745.48
5/22/2018 5:00,687.74,689,686.23,688.88,898.83
5/22/2018 6:00,688.88,697.97,687.4,693.43,1301.1
5/22/2018 7:00,693.43,694.95,691.6,694.12,1031.74
5/22/2018 8:00,694.12,694.69,690,690,390.89
5/22/2018 9:00,690,690.23,681.01,684.98,1269.52
5/22/2018 10:00,684.98,692.29,684.66,689.5,2137.96
5/22/2018 11:00,689.5,690.99,682.77,682.77,479.79
5/22/2018 12:00,682.77,685.05,675,679.33,1577.44
5/22/2018 13:00,679.33,686.39,677.96,683.82,513.06
5/22/2018 14:00,683.82,685.67,679,680.94,826.52
5/22/2018 15:00,680.94,682,678.17,678.17,648.97
5/22/2018 16:00,678.17,680.92,677.47,678.86,238.6
5/22/2018 17:00,678.86,679.76,672.78,674.24,1310.35
5/22/2018 18:00,674.24,674.67,670,671.7,625.62
5/22/2018 19:00,671.7,672.76,662.58,665.8,1668.45
5/22/2018 20:00,665.8,665.82,653.6,654.36,1123.05
5/22/2018 21:00,654.36,658.52,647.02,648.99,3103.77
5/22/2018 22:00,648.99,653.99,637.93,639.68,1942.06
5/22/2018 23:00,639.68,647.68,639.41,640.86,2332.85
5/23/2018 0:00,640.86,649.89,637.77,637.77,2888.6
5/23/2018 1:00,637.77,638,624.31,630,2733.23
5/23/2018 2:00,630,636.64,628,633.98,1867.72
5/23/2018 3:00,633.98,643.22,632.74,640.98,1613.38
5/23/2018 4:00,640.98,640.98,631.29,634.45,2150.84
5/23/2018 5:00,634.45,642,632.23,638.99,380.56
5/23/2018 6:00,638.99,642.54,637.84,641.81,333.47
5/23/2018 7:00,641.81,641.81,618.47,621.45,1569.24
5/23/2018 8:00,621.45,626,611.86,615.99,2815.62
5/23/2018 9:00,615.99,620.66,610,615.85,3351.19
5/23/2018 10:00,615.85,627.24,615.83,620.8,1265.14
5/23/2018 11:00,620.8,624.05,612,621.19,1355.53
5/23/2018 12:00,621.19,628.6,617.44,626.25,707.13
5/23/2018 13:00,626.25,626.77,618.97,618.97,827.34
5/23/2018 14:00,618.97,621.09,614,616.79,830.87
5/23/2018 15:00,616.79,619.95,594.27,598.84,6770.14
5/23/2018 16:00,598.84,599.48,579.49,586.73,8672.67
5/23/2018 17:00,586.73,588.7,564.94,570.99,12375.89
5/23/2018 18:00,570.99,589.23,567.21,579.9,4747.74
5/23/2018 19:00,579.9,595.43,579.9,589.79,1983.81
5/23/2018 20:00,589.79,597.4,581.79,587.27,2926.2
5/23/2018 21:00,587.27,597,585.62,597,1345.95
5/23/2018 22:00,597,597.57,581.28,581.71,1223.73
5/23/2018 23:00,581.71,585.58,569.46,576.84,2772.32
5/24/2018 0:00,576.84,594.34,576.84,586.39,1244.11
5/24/2018 1:00,586.39,598.3,586.39,591.49,1050.7
5/24/2018 2:00,591.49,595.93,588.17,590.14,715.54
5/24/2018 3:00,590.14,598.6,587.51,594.39,453.72
5/24/2018 4:00,594.39,609,594.39,608.73,2296.88
5/24/2018 5:00,608.73,609,602.45,603.9,1704.67
5/24/2018 6:00,603.9,604.39,593.45,599.7,2155.62
5/24/2018 7:00,599.7,602.83,589.63,591,1059.68
5/24/2018 8:00,591,591,561.98,574.64,4298.45
5/24/2018 9:00,574.64,576.99,549.28,564.06,5040.34
5/24/2018 10:00,564.06,569.6,559.28,563.77,1880.7
5/24/2018 11:00,563.77,569.99,562.34,565.14,1193.16
5/24/2018 12:00,565.14,586.74,554.96,582.17,3488.99
5/24/2018 13:00,582.17,589.86,578.21,581.98,2859.6
5/24/2018 14:00,581.98,591.54,576.65,585.79,1335.61
5/24/2018 15:00,585.79,594,580.96,594,1899.43
5/24/2018 16:00,594,594.51,577.88,582.25,2675.64
5/24/2018 17:00,582.25,587.48,579.2,585.68,927.01
5/24/2018 18:00,585.68,595.85,582.84,594.16,1412.19
5/24/2018 19:00,594.16,598,589.95,596.9,877.88
5/24/2018 20:00,596.9,596.9,586.77,590.99,656.32
5/24/2018 21:00,590.99,593.72,584,589,292.19
5/24/2018 22:00,589,595.18,583,594.07,1405.23
5/24/2018 23:00,594.07,604.57,592.51,601.76,1820.6
5/25/2018 0:00,601.76,603.34,587,596.11,424.5
5/25/2018 1:00,596.11,600.45,590.59,600.45,900.06
5/25/2018 2:00,600.45,608.5,596.72,606.26,1389.9
5/25/2018 3:00,606.26,611,599.22,602.5,1566.6
5/25/2018 4:00,602.5,609.66,601.01,606.49,581.19
5/25/2018 5:00,606.49,613.21,605.81,612.22,203.22
5/25/2018 6:00,612.22,616.18,591.73,595.99,1437.6
5/25/2018 7:00,595.99,597.19,586.05,594.52,3011.13
5/25/2018 8:00,594.52,597.99,591.02,596.22,655.6
5/25/2018 9:00,596.22,598.4,591.52,593.65,450.86
5/25/2018 10:00,593.65,598.11,588,588.39,2097.19
5/25/2018 11:00,588.39,599.1,584.27,597.18,1547.6
5/25/2018 12:00,597.18,607.7,597.09,604.77,1035.76
5/25/2018 13:00,604.77,605.86,596.93,600.51,631.45
5/25/2018 14:00,600.51,603.28,594.67,596.77,397.48
5/25/2018 15:00,596.77,600,590.64,599.76,1148.82
5/25/2018 16:00,599.76,599.76,593.73,594.99,634.05
5/25/2018 17:00,594.99,594.99,584.6,585.81,736.6
5/25/2018 18:00,585.81,586.67,577.67,581.99,986.14
5/25/2018 19:00,581.99,584.17,575.42,581.17,562.13
5/25/2018 20:00,581.17,583.99,576.58,582.8,457.1
5/25/2018 21:00,582.8,584.33,578.9,582.48,397.01
5/25/2018 22:00,582.48,583.6,569.19,572.59,962.64
5/25/2018 23:00,572.59,585,571.36,584.99,678.77
5/26/2018 0:00,584.99,585.48,578.84,582.55,713.62
5/26/2018 1:00,582.55,591.02,582.27,588.66,224.89
5/26/2018 2:00,588.66,588.66,580.22,584,331.99
5/26/2018 3:00,584,587.62,580.54,586.23,464.73
5/26/2018 4:00,586.23,587.18,580.89,582.02,405.36
5/26/2018 5:00,582.02,588.97,582.02,587.37,81.99
5/26/2018 6:00,587.37,590.66,585.45,587.95,511.57
5/26/2018 7:00,587.95,607.7,587.1,599.1,958.32
5/26/2018 8:00,599.1,602,599,601.55,1096.49
5/26/2018 9:00,601.55,603,599.15,599.2,177.31
5/26/2018 10:00,599.2,601.25,593.48,599.09,196.98
5/26/2018 11:00,599.09,603.37,598.94,599.06,87.7
5/26/2018 12:00,599.06,601.48,595.45,597.7,341.64
5/26/2018 13:00,597.7,604.71,597.61,602.61,96.28
5/26/2018 14:00,602.61,604.44,600.51,601.2,82.24
5/26/2018 15:00,601.2,604.85,600.63,602.76,308.03
5/26/2018 16:00,602.76,604.5,598.23,601.43,332.3
5/26/2018 17:00,601.43,604.87,599.66,603.4,171.79
5/26/2018 18:00,603.4,604.73,601.98,602.99,40.62
5/26/2018 19:00,602.99,602.99,597.71,599.91,149.14
5/26/2018 20:00,599.91,600,598.11,599.73,136.47
5/26/2018 21:00,599.73,607.66,593.15,596.97,595.14
5/26/2018 22:00,596.97,597.65,582.22,585,1193.4
5/26/2018 23:00,585,587.99,581.01,585.65,330.89
5/27/2018 0:00,585.65,585.99,577.1,582.99,671.71
5/27/2018 1:00,582.99,585.58,580.12,583,387.01
5/27/2018 2:00,583,587.26,582.22,584.37,1163.27
5/27/2018 3:00,584.37,584.37,579,581.95,168.83
5/27/2018 4:00,581.95,584.99,580.99,581.99,53.23
5/27/2018 5:00,581.99,583.75,578.63,581.98,83.32
5/27/2018 6:00,581.98,583.99,579.5,583.99,57.35
5/27/2018 7:00,583.99,592.88,581.74,587.07,659.01
5/27/2018 8:00,587.07,587.99,571.57,576.46,987.8
5/27/2018 9:00,576.46,577.32,572.47,576.55,533.6
5/27/2018 10:00,576.55,577.33,570.26,575.21,1023.54
5/27/2018 11:00,575.21,576.63,572.4,575.88,428.13
5/27/2018 12:00,575.88,576.68,572.14,574.34,554.98
5/27/2018 13:00,574.34,574.34,563.23,565.72,1938.7
5/27/2018 14:00,565.72,573.99,563.76,570.73,921.75
5/27/2018 15:00,570.73,572.73,569.88,571.99,634.18
5/27/2018 16:00,571.99,572.17,568.51,569.96,209.25
5/27/2018 17:00,569.96,571.5,567.6,570.82,148.47
5/27/2018 18:00,570.82,572.15,556.92,559.64,793.03
5/27/2018 19:00,559.64,560.57,558.01,560.36,132.98
5/27/2018 20:00,560.36,564.43,560.36,562.04,87.29
5/27/2018 21:00,562.04,566.07,559.32,565.84,85.17
5/27/2018 22:00,565.84,569.88,564.06,569.88,86.36
5/27/2018 23:00,569.88,571.4,569.11,571.39,137.32
5/28/2018 0:00,571.39,571.91,569.29,571.2,358.56
5/28/2018 1:00,571.2,571.41,567,570.5,902.57
5/28/2018 2:00,570.5,572.24,568.9,571.9,706.21
5/28/2018 3:00,571.9,576.45,570.56,571.9,870.79
5/28/2018 4:00,571.9,571.9,556.3,558,435.86
5/28/2018 5:00,558,558.86,517.23,519.85,4513.56
5/28/2018 6:00,519.85,537.1,519.85,531.99,1743.97
5/28/2018 7:00,531.99,539.24,531.53,534.66,618.32
5/28/2018 8:00,534.66,535.74,525.47,530.47,907.26
5/28/2018 9:00,530.47,536.08,529.08,533.08,289.78
5/28/2018 10:00,533.08,537.35,532.43,537.22,370.79
5/28/2018 11:00,537.22,537.22,526.62,530.87,2061.68
5/28/2018 12:00,530.87,540.99,522.61,539.15,921.84
5/28/2018 13:00,539.15,542,529.77,535.35,1096.01
5/28/2018 14:00,535.35,536.5,527.1,529.99,403.19
5/28/2018 15:00,529.99,533.65,528.39,531.99,456.57
5/28/2018 16:00,531.99,532.99,527.22,529.74,197
5/28/2018 17:00,529.74,529.74,524.2,527.18,974.68
5/28/2018 18:00,527.18,530.12,522,522,512.88
5/28/2018 19:00,522,530.82,522,527.34,359.91
5/28/2018 20:00,527.34,528.79,523.43,523.76,242.81
5/28/2018 21:00,523.76,524.97,515.2,515.84,827.56
5/28/2018 22:00,515.84,519,506.3,518.02,1938.99
5/28/2018 23:00,518.02,518.47,511.11,512.23,548.31
5/29/2018 0:00,512.23,521.08,512.23,520.19,1675.69
5/29/2018 1:00,520.19,521.84,510.05,520.48,874.25
5/29/2018 2:00,520.48,520.88,516.55,520.55,629.4
5/29/2018 3:00,520.55,526.06,520.14,525.32,472.94
5/29/2018 4:00,525.32,528.61,524.28,527.66,1039.06
5/29/2018 5:00,527.66,527.68,514.36,521.82,1874.71
5/29/2018 6:00,521.82,524.43,517.76,519.83,1610.63
5/29/2018 7:00,519.83,524.33,518.5,523,731.06
5/29/2018 8:00,523,523.73,517.45,519.91,1856.92
5/29/2018 9:00,519.91,522.38,518.7,522.16,2271.77
5/29/2018 10:00,522.16,531,519.11,531,5042.55
5/29/2018 11:00,531,556.76,531,552.3,4715.77
5/29/2018 12:00,552.3,565.42,549.99,557.5,2476.28
5/29/2018 13:00,557.5,571.86,557.33,565.82,2180.58
5/29/2018 14:00,565.82,569.63,555.58,556.99,1541.54
5/29/2018 15:00,556.99,557.64,548.01,555.26,886.31
5/29/2018 16:00,555.26,560,554.53,558.73,485.77
5/29/2018 17:00,558.73,565.99,554.95,564.83,1035.43
5/29/2018 18:00,564.83,571.38,562.52,565.11,2487.57
5/29/2018 19:00,565.11,568.32,562.78,564.39,584.18
5/29/2018 20:00,564.39,573.34,563.03,568.24,446.47
5/29/2018 21:00,568.24,570,563.33,568.18,452.93
5/29/2018 22:00,568.18,568.69,558.2,559.67,311.17
5/29/2018 23:00,559.67,566.99,558.42,566.99,164.38
5/30/2018 0:00,566.99,575,563.94,573.61,747.88
5/30/2018 1:00,573.61,585.32,573.57,577.89,1701.53
5/30/2018 2:00,577.89,583.27,572.39,574.12,1618.56
5/30/2018 3:00,574.12,574.12,566.27,569.26,1338.75
5/30/2018 4:00,569.26,573.51,566.75,571.4,1785.01
5/30/2018 5:00,571.4,573.57,569,569.35,1357.46
5/30/2018 6:00,569.35,572.56,557.12,559.64,2727.78
5/30/2018 7:00,559.64,569,558.44,566.04,2132.37
5/30/2018 8:00,566.04,566.91,557.85,560.53,1337.08
5/30/2018 9:00,560.53,566,558.81,565.59,348.23
5/30/2018 10:00,565.59,571.7,564.34,568.81,1128.79
5/30/2018 11:00,568.81,575.49,568.36,569.73,1050.02
5/30/2018 12:00,569.73,571.98,566.94,568.67,641.03
5/30/2018 13:00,568.67,568.96,561.08,567.97,586.51
5/30/2018 14:00,567.97,569.06,551.2,554.72,1953.01
5/30/2018 15:00,554.72,555.93,544.29,549.32,3067.79
5/30/2018 16:00,549.32,551.83,542.52,544.9,2166.09
5/30/2018 17:00,544.9,548.8,541.3,548.05,1051.83
5/30/2018 18:00,548.05,550.29,544.97,546.68,515.01
5/30/2018 19:00,546.68,549.41,546,548.98,288.23
5/30/2018 20:00,548.98,553.97,547.38,549.04,2915.81
5/30/2018 21:00,549.04,549.85,546.67,548.82,362.89
5/30/2018 22:00,548.82,551.7,547.01,550.7,1994.57
5/30/2018 23:00,550.7,559.5,550.65,556.82,1236.79
5/31/2018 0:00,556.82,561.97,553.2,560.02,660.85
5/31/2018 1:00,560.02,561.52,556.05,556.31,443.57
5/31/2018 2:00,556.31,559.5,555.77,559.33,126.66
5/31/2018 3:00,559.33,567.09,559.33,561.71,401.5
5/31/2018 4:00,561.71,570.78,560.43,569.77,1853.1
5/31/2018 5:00,569.77,574.72,568.19,571.08,1034.04
5/31/2018 6:00,571.08,577.08,569.47,573.48,2850.33
5/31/2018 7:00,573.48,575.47,570.76,571.9,1243.02
5/31/2018 8:00,571.9,572.54,566.07,569.22,1881.82
5/31/2018 9:00,569.22,572.74,568.24,571.16,1156.76
5/31/2018 10:00,571.16,572.4,568.8,571.95,414.55
5/31/2018 11:00,571.95,576.01,566.06,574.5,1652.63
5/31/2018 12:00,574.5,578.44,572.58,573.01,704.2
5/31/2018 13:00,573.01,573.91,568.26,571.45,768.06
5/31/2018 14:00,571.45,575.07,567.61,574.01,1163.92
5/31/2018 15:00,574.01,578,574.01,576,2280.43
5/31/2018 16:00,576,577.44,573.88,574.14,2212.6
5/31/2018 17:00,574.14,586,573.96,584,4474.23
5/31/2018 18:00,584,585.98,578.11,578.67,1214.84
5/31/2018 19:00,578.67,580.01,574.28,574.28,2485.38
5/31/2018 20:00,574.28,584.09,573.74,580.57,497.77
5/31/2018 21:00,580.57,585.94,577.51,583.56,304.76
5/31/2018 22:00,583.56,583.56,566.84,571.5,1401.1
5/31/2018 23:00,571.5,577.71,571.5,576.85,970.28
6/1/2018 0:00,576.85,581.79,576.48,579.94,2538.99
6/1/2018 1:00,579.94,580.38,576.17,576.91,1284.68
6/1/2018 2:00,576.91,580.78,568.31,571.84,2483.14
6/1/2018 3:00,571.84,573.56,567.81,572.85,689.71
6/1/2018 4:00,572.85,572.85,568.34,572.65,510.34
6/1/2018 5:00,572.65,574.35,571.82,573,184.35
6/1/2018 6:00,573,582.51,573,581.64,1234.59
6/1/2018 7:00,581.64,585.99,581.53,581.79,1408.76
6/1/2018 8:00,581.79,588.5,580.58,587.8,957.85
6/1/2018 9:00,587.8,589,582.39,583.99,971.22
6/1/2018 10:00,583.99,585.99,583.01,584.58,433.69
6/1/2018 11:00,584.58,586.24,569.8,569.8,1180.25
6/1/2018 12:00,569.8,575.82,569.11,573.76,1321.24
6/1/2018 13:00,573.76,574.07,571.41,574,911.31
6/1/2018 14:00,574,575.98,572.43,573.52,393.13
6/1/2018 15:00,573.52,576,570.75,574.78,524.15
6/1/2018 16:00,574.78,577.99,572.01,572.01,340.88
6/1/2018 17:00,572.01,572.01,563.9,567.13,880.89
6/1/2018 18:00,567.13,568.48,563.38,565.99,481.88
6/1/2018 19:00,565.99,572.98,565.48,571.9,238.45
6/1/2018 20:00,571.9,572.84,564.29,564.53,567.87
6/1/2018 21:00,564.53,570.52,564.22,569.84,179.35
6/1/2018 22:00,569.84,580.65,568.82,579.15,2116.92
6/1/2018 23:00,579.15,581.45,577.85,578.96,242.89
6/2/2018 0:00,578.96,581.6,573.32,575.18,573.55
6/2/2018 1:00,575.18,579.99,575.15,577.98,152.51
6/2/2018 2:00,577.98,581,577.95,580.44,667.16
6/2/2018 3:00,580.44,581.83,576.06,576.58,296.93
6/2/2018 4:00,576.58,577.81,574.69,575.75,930.63
6/2/2018 5:00,575.75,582.05,574.9,579.45,540.41
6/2/2018 6:00,579.45,589.7,575.58,586.72,2265.16
6/2/2018 7:00,586.72,590.49,585.61,587.46,1754.68
6/2/2018 8:00,587.46,596.25,587.19,593.58,1965.57
6/2/2018 9:00,593.58,596.16,592.24,595.99,645.13
6/2/2018 10:00,595.99,597.68,589.57,589.99,370.65
6/2/2018 11:00,589.99,592.02,588.41,592,175.74
6/2/2018 12:00,592,593.18,587.41,588.63,742.47
6/2/2018 13:00,588.63,592.03,588.63,590.69,219.43
6/2/2018 14:00,590.69,592.98,589.06,592.51,315.94
6/2/2018 15:00,592.51,596.02,588.15,591.13,525.42
6/2/2018 16:00,591.13,592.22,586.78,589.39,512.85
6/2/2018 17:00,589.39,592.69,587.3,589.27,258.81
6/2/2018 18:00,589.27,597.98,588.62,595.21,736.54
6/2/2018 19:00,595.21,599.5,593.62,598.69,779.59
6/2/2018 20:00,598.69,598.92,590.01,592.98,882.9
6/2/2018 21:00,592.98,594.99,590.24,593.95,81.74
6/2/2018 22:00,593.95,594,591.3,592,44.6
6/2/2018 23:00,592,593.89,590.99,591,117.23
6/3/2018 0:00,591,593.82,590.5,592.15,27.21
6/3/2018 1:00,592.15,595.01,592.15,593,287.55
6/3/2018 2:00,593,594.31,590,593.62,168.58
6/3/2018 3:00,593.62,594.37,590.82,592,423.49
6/3/2018 4:00,592,592.99,591.8,592.47,124.48
6/3/2018 5:00,592.47,594.99,592.04,594.67,37.14
6/3/2018 6:00,594.67,604.48,594.66,602.87,1240.05
6/3/2018 7:00,602.87,606.5,602.43,605.85,305.59
6/3/2018 8:00,605.85,628.78,605.56,623.05,2264.99
6/3/2018 9:00,623.05,625.66,617.56,623.36,510.01
6/3/2018 10:00,623.36,623.94,614.49,616.91,589.52
6/3/2018 11:00,616.91,621.99,616.69,619.69,265.79
6/3/2018 12:00,619.69,622.13,617.39,620.21,489.67
6/3/2018 13:00,620.21,625.99,618.52,620.3,782.2
6/3/2018 14:00,620.3,623.71,616.55,622.19,498.29
6/3/2018 15:00,622.19,623.96,618.34,622.98,316.26
6/3/2018 16:00,622.98,624.48,618.01,618.01,335.96
6/3/2018 17:00,618.01,618.37,611.61,618.1,592.09
6/3/2018 18:00,618.1,618.94,611.89,612.03,309.55
6/3/2018 19:00,612.03,616.99,607.32,616.92,505.8
6/3/2018 20:00,616.92,620.44,613.7,619.63,245.03
6/3/2018 21:00,619.63,621.12,616.36,617.13,333.9
6/3/2018 22:00,617.13,619.56,615,618.85,152.29
6/3/2018 23:00,618.85,619.59,615.61,619.59,169.22
6/4/2018 0:00,619.59,625.4,618.46,623,2273.27
6/4/2018 1:00,623,624.03,616.9,619.21,1844.24
6/4/2018 2:00,619.21,620.17,614.58,614.58,543.36
6/4/2018 3:00,614.58,618.98,614.58,617.32,466.34
6/4/2018 4:00,617.32,618.37,616.31,617.99,37.44
6/4/2018 5:00,617.99,618.23,612.45,615.29,547.2
6/4/2018 6:00,615.29,615.29,602.38,606.24,1905.46
6/4/2018 7:00,606.24,611.53,605.03,607.05,791.13
6/4/2018 8:00,607.05,607.49,601.8,604.36,725.84
6/4/2018 9:00,604.36,608.27,600,607.06,1395.51
6/4/2018 10:00,607.06,608.15,603.99,604.24,745.48
6/4/2018 11:00,604.24,604.69,591.12,593.08,1390.83
6/4/2018 12:00,593.08,598.27,591.66,596.8,786.93
6/4/2018 13:00,596.8,597.26,591.4,592.56,294.24
6/4/2018 14:00,592.56,592.56,581.07,585,1479.61
6/4/2018 15:00,585,590,583.89,586.59,866.13
6/4/2018 16:00,586.59,588,582.43,582.79,916.57
6/4/2018 17:00,582.79,586.97,579.03,585.06,1579.39
6/4/2018 18:00,585.06,589.73,583.67,589.73,200.81
6/4/2018 19:00,589.73,592.18,587.17,589.57,423.94
6/4/2018 20:00,589.57,597.67,588.45,596.57,603.97
